EAR,MAR,TIME
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.13306526784941303,0.5721841686865479,14:34:42.560534
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.13306526784941303,0.5721841686865479,14:34:42.560534
0.13012411339643445,0.305409255338946,14:34:42.736555
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.13306526784941303,0.5721841686865479,14:34:42.560534
0.13012411339643445,0.305409255338946,14:34:42.736555
0.12416096622199434,0.06666666666666667,14:34:42.903114
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.13306526784941303,0.5721841686865479,14:34:42.560534
0.13012411339643445,0.305409255338946,14:34:42.736555
0.12416096622199434,0.06666666666666667,14:34:42.903114
0.17038672798476212,0.9685128379379139,14:34:43.052937
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.13306526784941303,0.5721841686865479,14:34:42.560534
0.13012411339643445,0.305409255338946,14:34:42.736555
0.12416096622199434,0.06666666666666667,14:34:42.903114
0.17038672798476212,0.9685128379379139,14:34:43.052937
0.1364318362380296,0.5099019513592784,14:34:43.231264
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
0.29986885596804824,0.6891911007160918,14:34:41.351523
0.3191170364274205,0.6643073509984678,14:34:41.509226
0.28795678249169593,0.601142514926934,14:34:41.709699
0.34702450133367635,0.34577934036987856,14:34:41.876130
0.35351213862286845,0.8570655653254511,14:34:42.065884
0.31875121942112905,0.5754848191396408,14:34:42.215017
0.1261810413340135,0.21595695548730248,14:34:42.389104
0.13306526784941303,0.5721841686865479,14:34:42.560534
0.13012411339643445,0.305409255338946,14:34:42.736555
0.12416096622199434,0.06666666666666667,14:34:42.903114
0.17038672798476212,0.9685128379379139,14:34:43.052937
0.1364318362380296,0.5099019513592784,14:34:43.231264
0.1258055219341189,1.004987562112089,14:34:43.360150
0.22927658741640516,0.06666666666666667,14:34:39.503658
0.24163099916997471,0.0804737854124365,14:34:39.683570
0.23423495701049954,0.1414213562373095,14:34:39.829641
0.31942078605272706,0.3707701875205887,14:34:40.003144
0.3178270752073133,0.13333333333333333,14:34:40.155829
0.30379469091925054,0.16666666666666669,14:34:40.319685
0.32547202443164347,0.160947570824873,14:34:40.501090
0.30965683376747055,0.7731861102820858,14:34:40.675734
0.31462099217524736,0.6562475913305165,14:34:40.853040
0.2891299023482547,0.41832743951543827,14:34:41.032493
0.29028573948613423,0.7532462984127105,14:34:41.182356
